Leg,Cycle,IC_Index,FO_Index,IC_Time,FO_Time,Trial_ID
R,38,13500,,67.5,,9
L,39,13615,,68.075,,9
R,40,13740,,68.7,,9
L,41,13861,,69.305,,9
R,42,13982,,69.91,,9
L,43,14103,,70.515,,9
R,44,14221,,71.105,,9
L,45,14343,,71.715,,9
R,46,14465,,72.325,,9
L,47,14590,,72.95,,9
R,48,14711,,73.555,,9
L,49,14833,,74.165,,9
R,50,14953,,74.765,,9
L,51,15078,,75.39,,9
R,52,15198,,75.99,,9
R,69,18386,,91.93,,13
L,70,18507,,92.535,,13
R,71,18627,,93.135,,13
L,72,18750,,93.75,,13
R,73,18874,,94.37,,13
L,74,19000,,95.0,,13
R,75,19122,,95.61,,13
L,76,19244,,96.22,,13
R,77,19363,,96.815,,13
L,78,19486,,97.43,,13
R,79,19605,,98.025,,13
L,80,19726,,98.63,,13
R,81,19848,,99.24000000000001,,13
L,82,19970,,99.85000000000001,,13
R,83,20086,,100.43,,13
L,84,20211,,101.055,,13
L,99,24338,,121.69,,15
R,100,24457,,122.285,,15
L,101,24578,,122.89,,15
R,102,24701,,123.50500000000001,,15
L,103,24824,,124.12,,15
R,104,24944,,124.72,,15
L,105,25062,,125.31,,15
R,106,25183,,125.915,,15
L,107,25295,,126.47500000000001,,15
R,108,25419,,127.095,,15
L,109,25536,,127.68,,15
R,110,25658,,128.29,,15
L,111,25778,,128.89000000000001,,15
R,112,25897,,129.485,,15
L,113,26016,,130.08,,15
R,114,26137,,130.685,,15
R,128,29180,,145.9,,16
L,129,29300,,146.5,,16
R,130,29422,,147.11,,16
L,131,29541,,147.705,,16
R,132,29661,,148.305,,16
L,133,29782,,148.91,,16
R,134,29904,,149.52,,16
L,135,30025,,150.125,,16
R,136,30149,,150.745,,16
L,137,30268,,151.34,,16
R,138,30388,,151.94,,16
L,139,30510,,152.55,,16
R,140,30632,,153.16,,16
L,141,30750,,153.75,,16
R,142,30874,,154.37,,16
L,143,30992,,154.96,,16
