Leg,Cycle,IC_Index,FO_Index,IC_Time,FO_Time,Trial_ID
R,40,10848,,54.24,,14
L,41,10951,,54.755,,14
R,42,11071,,55.355000000000004,,14
L,43,11170,,55.85,,14
R,44,11287,,56.435,,14
L,45,11388,,56.94,,14
R,46,11501,,57.505,,14
L,47,11607,,58.035000000000004,,14
R,48,11724,,58.620000000000005,,14
L,49,11827,,59.135,,14
R,50,11946,,59.730000000000004,,14
L,51,12048,,60.24,,14
R,52,12169,,60.845,,14
L,53,12268,,61.34,,14
R,54,12382,,61.910000000000004,,14
L,55,12481,,62.405,,14
R,56,12602,,63.01,,14
L,57,12702,,63.51,,14
R,58,12821,,64.105,,14
L,59,12919,,64.595,,14
R,60,13037,,65.185,,14
L,61,13138,,65.69,,14
R,62,13255,,66.275,,14
L,63,13353,,66.765,,14
R,64,13476,,67.38,,14
L,65,13583,,67.915,,14
R,66,13702,,68.51,,14
L,67,13809,,69.045,,14
R,68,13931,,69.655,,14
L,69,14032,,70.16,,14
R,70,14146,,70.73,,14
L,71,14241,,71.205,,14
R,72,14363,,71.815,,14
L,73,14465,,72.325,,14
R,74,14592,,72.96000000000001,,14
L,88,17350,,86.75,,15
R,89,17466,,87.33,,15
L,90,17566,,87.83,,15
R,91,17683,,88.415,,15
L,92,17785,,88.925,,15
R,93,17901,,89.505,,15
L,94,17999,,89.995,,15
R,95,18119,,90.595,,15
L,96,18219,,91.095,,15
R,97,18338,,91.69,,15
L,98,18441,,92.205,,15
R,99,18559,,92.795,,15
L,100,18655,,93.275,,15
R,101,18772,,93.86,,15
L,102,18875,,94.375,,15
R,103,18997,,94.985,,15
L,104,19097,,95.485,,15
R,105,19217,,96.08500000000001,,15
L,106,19318,,96.59,,15
R,107,19439,,97.19500000000001,,15
L,108,19544,,97.72,,15
R,109,19668,,98.34,,15
L,110,19765,,98.825,,15
R,111,19889,,99.44500000000001,,15
L,112,19993,,99.965,,15
R,113,20117,,100.58500000000001,,15
L,114,20217,,101.08500000000001,,15
R,115,20340,,101.7,,15
L,116,20442,,102.21000000000001,,15
R,117,20566,,102.83,,15
L,118,20670,,103.35000000000001,,15
