Leg,Cycle,IC_Index,FO_Index,IC_Time,FO_Time,Trial_ID
R,49,16737,,83.685,,18
L,50,16866,,84.33,,18
R,51,16981,,84.905,,18
L,52,17107,,85.535,,18
R,53,17217,,86.08500000000001,,18
L,54,17355,,86.775,,18
R,55,17463,,87.315,,18
L,56,17602,,88.01,,18
R,57,17701,,88.505,,18
L,58,17825,,89.125,,18
R,59,17948,,89.74,,18
L,60,18102,,90.51,,18
R,61,18189,,90.94500000000001,,18
L,62,18310,,91.55,,18
R,63,18431,,92.155,,18
L,64,18562,,92.81,,18
R,65,18674,,93.37,,18
L,66,18804,,94.02,,18
R,67,18919,,94.595,,18
L,68,19052,,95.26,,18
R,69,19166,,95.83,,18
L,70,19302,,96.51,,18
R,71,19416,,97.08,,18
L,72,19535,,97.675,,18
R,73,19655,,98.275,,18
L,74,19778,,98.89,,18
R,75,19892,,99.46000000000001,,18
L,76,20020,,100.10000000000001,,18
R,77,20129,,100.645,,18
L,78,20274,,101.37,,18
R,79,20372,,101.86,,18
L,80,20498,,102.49000000000001,,18
R,98,24026,,120.13,,23
L,99,24162,,120.81,,23
R,100,24276,,121.38,,23
L,101,24405,,122.025,,23
R,102,24514,,122.57000000000001,,23
L,103,24639,,123.19500000000001,,23
R,104,24743,,123.715,,23
L,105,24885,,124.425,,23
R,106,25002,,125.01,,23
L,107,25108,,125.54,,23
R,108,25237,,126.185,,23
L,109,25347,,126.735,,23
R,110,25477,,127.385,,23
L,111,25583,,127.915,,23
R,112,25698,,128.49,,23
L,113,25840,,129.2,,23
R,114,25950,,129.75,,23
L,115,26060,,130.3,,23
R,116,26176,,130.88,,23
L,117,26310,,131.55,,23
R,118,26413,,132.065,,23
L,119,26540,,132.7,,23
R,120,26653,,133.26500000000001,,23
L,121,26773,,133.865,,23
R,122,26901,,134.505,,23
L,123,27033,,135.165,,23
R,124,27129,,135.645,,23
L,125,27267,,136.335,,23
R,126,27369,,136.845,,23
L,127,27490,,137.45000000000002,,23
R,128,27605,,138.025,,23
L,129,27748,,138.74,,23
R,147,32041,,160.205,,27
L,148,32174,,160.87,,27
R,149,32303,,161.51500000000001,,27
L,150,32440,,162.20000000000002,,27
R,151,32570,,162.85,,27
L,152,32688,,163.44,,27
R,153,32820,,164.1,,27
L,154,32940,,164.70000000000002,,27
R,155,33059,,165.29500000000002,,27
L,156,33197,,165.985,,27
R,157,33325,,166.625,,27
L,158,33444,,167.22,,27
R,159,33564,,167.82,,27
L,160,33697,,168.485,,27
R,161,33814,,169.07,,27
L,162,33947,,169.735,,27
R,163,34058,,170.29,,27
L,164,34204,,171.02,,27
R,165,34310,,171.55,,27
L,166,34439,,172.195,,27
R,167,34568,,172.84,,27
L,168,34702,,173.51,,27
R,169,34816,,174.08,,27
L,170,34925,,174.625,,27
R,171,35061,,175.305,,27
L,172,35176,,175.88,,27
R,173,35294,,176.47,,27
L,174,35421,,177.105,,27
R,175,35540,,177.70000000000002,,27
L,176,35693,,178.465,,27
R,177,35799,,178.995,,27
L,178,35947,,179.735,,27
R,179,36057,,180.285,,27
R,204,41733,,208.665,,30
L,205,41887,,209.435,,30
R,206,41992,,209.96,,30
L,207,42123,,210.615,,30
R,208,42240,,211.20000000000002,,30
L,209,42390,,211.95000000000002,,30
R,210,42487,,212.435,,30
L,211,42637,,213.185,,30
R,212,42738,,213.69,,30
L,213,42887,,214.435,,30
R,214,42989,,214.945,,30
L,215,43117,,215.585,,30
R,216,43245,,216.225,,30
L,217,43396,,216.98000000000002,,30
R,218,43502,,217.51,,30
L,219,43639,,218.195,,30
R,220,43752,,218.76,,30
L,221,43898,,219.49,,30
R,222,44010,,220.05,,30
L,223,44159,,220.79500000000002,,30
R,224,44270,,221.35,,30
L,225,44419,,222.095,,30
R,226,44522,,222.61,,30
L,227,44653,,223.26500000000001,,30
